verse_part_type,verse_part,hebrew_id,bible_chapter,bible_verse,lit_type,testament_type,bible_book,version
WORD,,G2532,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G1096,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G3326,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G3588,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G599,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G4549,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G2532,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G1138,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G390,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G5180,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G3588,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G2532,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G2523,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G1138,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G1722,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
WORD,,G2250,1,2 Samuel2Sa 1:1,Historical Books (Former Prophets),Old Testament,2 Samuel,LXX
