verse_part_type,verse_part,hebrew_id,bible_chapter,bible_verse,lit_type,testament_type,bible_book,version
WORD,,G1510,1,RuthRth 1:2,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1563,1,RuthRth 1:2,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G599,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G435,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2641,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1417,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G5207,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:3,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2983,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1438,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1135,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3686,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1520,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3686,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1208,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G4503,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2730,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1563,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G5613,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1176,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2094,1,RuthRth 1:4,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G599,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1065,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G297,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2641,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1135,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G575,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G435,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G575,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1417,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G5207,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:5,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G450,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1417,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3565,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G654,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1537,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G68,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3754,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G191,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1722,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G68,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3754,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1980,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2962,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2992,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1325,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G740,1,RuthRth 1:6,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1831,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1537,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G5117,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3757,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1510,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1563,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1417,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3565,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
